title,author,avg_rating,rating_count,num_pages,genres,pub_year,url,log_rating_count,log_num_pages,log_pub_age,genres_txt
Flatland: A Romance of Many Dimensions,Edwin A. Abbott,3.81,74809,96.0,"Fiction, Science Fiction, Classics",1884.0,https://www.goodreads.com/book/show/433567.Flatland,11.222706844866451,4.574710978503383,4.955827057601261,Fiction  Science Fiction  Classics
Captive in the Dark,C.J. Roberts,3.94,74451,276.0,"Dark, Romance, BDSM",2011.0,https://www.goodreads.com/book/show/12513614-captive-in-the-dark,11.217909901418224,5.6240175061873385,2.70805020110221,Dark  Romance  BDSM
Ficciones,Jorge Luis Borges,4.41,74408,174.0,"Fiction, Short Stories, Magical Realism",1944.0,https://www.goodreads.com/book/show/426504.Ficciones,11.217332181247112,5.1647859739235145,4.406719247264253,Fiction  Short Stories  Magical Realism
Jude the Obscure,Thomas Hardy,3.83,74302,310.0,"Fiction, Classics, Literature",1895.0,https://www.goodreads.com/book/show/50798.Jude_the_Obscure,11.215906606741333,5.739792912179234,4.875197323201151,Fiction  Classics  Literature
Valley of the Dolls,Jacqueline Susann,3.85,73970,448.0,"Fiction, Classics, Chick Lit",1966.0,https://www.goodreads.com/book/show/581811.Valley_of_the_Dolls,11.21142840348472,6.1070228877422545,4.0943445622221,Fiction  Classics  Chick Lit
Don't Judge a Girl by Her Cover,Ally Carter,4.2,73806,263.0,"Young Adult, Mystery, Romance",2009.0,https://www.goodreads.com/book/show/5267365-don-t-judge-a-girl-by-her-cover,11.209208857039007,5.575949103146316,2.833213344056216,Young Adult  Mystery  Romance
"I, Claudius",Robert Graves,4.25,73720,469.0,"Historical Fiction, Fiction, Classics",1934.0,https://www.goodreads.com/book/show/18765.I_Claudius,11.208042976531694,6.152732694704104,4.5217885770490405,Historical Fiction  Fiction  Classics
Factotum,Charles Bukowski,3.92,73636,205.0,"Fiction, Classics, Novels",1975.0,https://www.goodreads.com/book/show/497199.Factotum,11.206902895788218,5.327876168789581,3.9318256327243257,Fiction  Classics  Novels
Papillon,Henri Charrière,4.23,73419,544.0,"Nonfiction, Biography, Classics",1969.0,https://www.goodreads.com/book/show/6882.Papillon,11.203951657050824,6.300785794663244,4.04305126783455,Nonfiction  Biography  Classics
Pope Joan,Donna Woolfolk Cross,4.09,73400,422.0,"Historical Fiction, Fiction, Book Club",1996.0,https://www.goodreads.com/book/show/27252.Pope_Joan,11.203692838488003,6.0473721790462776,3.4011973816621555,Historical Fiction  Fiction  Book Club
Perdido Street Station,China Miéville,3.98,73374,710.0,"Fantasy, Fiction, Science Fiction",2000.0,https://www.goodreads.com/book/show/68494.Perdido_Street_Station,11.203338557130397,6.566672429803241,3.258096538021482,Fantasy  Fiction  Science Fiction
The Final Warning,James Patterson,3.86,73255,256.0,"Young Adult, Fantasy, Science Fiction",2008.0,https://www.goodreads.com/book/show/1829709.The_Final_Warning,11.201715434787568,5.54907608489522,2.8903717578961645,Young Adult  Fantasy  Science Fiction
Foucault’s Pendulum,Umberto Eco,3.91,73149,623.0,"Fiction, Historical Fiction, Mystery",1988.0,https://www.goodreads.com/book/show/17841.Foucault_s_Pendulum,11.20026740644827,6.436150368369428,3.6375861597263857,Fiction  Historical Fiction  Mystery
Swan Song,Robert McCammon,4.3,73025,956.0,"Horror, Fiction, Post Apocalyptic",1987.0,https://www.goodreads.com/book/show/11557.Swan_Song,11.198570821102612,6.863803391452954,3.6635616461296463,Horror  Fiction  Post Apocalyptic
The Immortal Rules,Julie Kagawa,4.07,71902,485.0,"Vampires, Young Adult, Fantasy",2012.0,https://www.goodreads.com/book/show/10215349-the-immortal-rules,11.183073267456214,6.186208623900494,2.6390573296152584,Vampires  Young Adult  Fantasy
Torn,Amanda Hocking,4.03,71770,324.0,"Fantasy, Young Adult, Romance",2010.0,https://www.goodreads.com/book/show/11966216-torn,11.181235773725405,5.783825182329737,2.772588722239781,Fantasy  Young Adult  Romance
Portnoy’s Complaint,Philip Roth,3.7,71425,274.0,"Fiction, Classics, Literature",1969.0,https://www.goodreads.com/book/show/43945.Portnoy_s_Complaint,11.176417227701,5.616771097666572,4.04305126783455,Fiction  Classics  Literature
The Screaming Staircase,Jonathan Stroud,4.25,71352,440.0,"Fantasy, Young Adult, Mystery",2013.0,https://www.goodreads.com/book/show/13555073-the-screaming-staircase,11.17539466827194,6.089044875446846,2.5649493574615367,Fantasy  Young Adult  Mystery
Into the Darkest Corner,Elizabeth Haynes,4.07,70929,450.0,"Thriller, Fiction, Mystery",2007.0,https://www.goodreads.com/book/show/15818362-into-the-darkest-corner,11.169448754196132,6.111467339502679,2.9444389791664403,Thriller  Fiction  Mystery
Forrest Gump,Winston Groom,4.01,70926,248.0,"Fiction, Historical Fiction, Humor",1986.0,https://www.goodreads.com/book/show/186190.Forrest_Gump,11.169406458081024,5.517452896464707,3.6888794541139363,Fiction  Historical Fiction  Humor
Geek Love,Katherine Dunn,3.95,70809,348.0,"Fiction, Horror, Fantasy",1989.0,https://www.goodreads.com/book/show/13872.Geek_Love,11.167755512645819,5.855071922202427,3.6109179126442243,Fiction  Horror  Fantasy
Cat’s Eye,Margaret Atwood,3.95,70755,462.0,"Fiction, Contemporary, Canada",1988.0,https://www.goodreads.com/book/show/51019.Cat_s_Eye,11.166992617563398,6.137727054086234,3.6375861597263857,Fiction  Contemporary  Canada
Skulduggery Pleasant,Derek Landy,4.18,70644,392.0,"Fantasy, Young Adult, Mystery",2007.0,https://www.goodreads.com/book/show/284440.Skulduggery_Pleasant,11.165422614199908,5.973809611869261,2.9444389791664403,Fantasy  Young Adult  Mystery
Halo,Alexandra Adornetto,3.67,70444,485.0,"Young Adult, Angels, Fantasy",2010.0,https://www.goodreads.com/book/show/7778981-halo,11.162587542487376,6.186208623900494,2.772588722239781,Young Adult  Angels  Fantasy
Magician,Raymond E. Feist,4.32,70078,681.0,"Fantasy, Fiction, Epic Fantasy",1982.0,https://www.goodreads.com/book/show/43916.Magician,11.157378456102071,6.525029657843462,3.784189633918261,Fantasy  Fiction  Epic Fantasy
Light Bringer,Pierce Brown,4.76,70028,682.0,"Science Fiction, Fantasy, Fiction",2023.0,https://www.goodreads.com/book/show/29227774-light-bringer,11.156664720953149,6.52649485957079,1.0986122886681098,Science Fiction  Fantasy  Fiction
Burned,Ellen Hopkins,4.25,69756,544.0,"Young Adult, Poetry, Fiction",2006.0,https://www.goodreads.com/book/show/270807.Burned,11.152773053070982,6.300785794663244,2.995732273553991,Young Adult  Poetry  Fiction
The Satanic Verses,Salman Rushdie,3.71,69509,561.0,"Fiction, Classics, Magical Realism",1988.0,https://www.goodreads.com/book/show/12781.The_Satanic_Verses,11.149225906094532,6.331501849893691,3.6375861597263857,Fiction  Classics  Magical Realism
If Tomorrow Comes,Sidney Sheldon,4.07,69506,501.0,"Fiction, Thriller, Mystery",1985.0,https://www.goodreads.com/book/show/14554.If_Tomorrow_Comes,11.149182745905483,6.218600119691729,3.713572066704308,Fiction  Thriller  Mystery
No One Can Know,Kate Alice Marshall,3.66,69457,325.0,"Thriller, Mystery, Mystery Thriller",2024.0,https://www.goodreads.com/book/show/127305892-no-one-can-know,11.148477532333278,5.786897381366708,0.6931471805599453,Thriller  Mystery  Mystery Thriller
Rant: An Oral Biography of Buster Casey,Chuck Palahniuk,3.84,69337,320.0,"Fiction, Science Fiction, Horror",2007.0,https://www.goodreads.com/book/show/22285.Rant,11.146748375442591,5.771441123130016,2.9444389791664403,Fiction  Science Fiction  Horror
Daughter of the Forest,Juliet Marillier,4.29,68964,554.0,"Fantasy, Romance, Fiction",1999.0,https://www.goodreads.com/book/show/13928.Daughter_of_the_Forest,11.14135440850962,6.318968113746434,3.295836866004329,Fantasy  Romance  Fiction
Black Like Me,John Howard Griffin,4.11,68949,208.0,"Nonfiction, History, Memoir",1961.0,https://www.goodreads.com/book/show/42603.Black_Like_Me,11.141136883221447,5.342334251964811,4.174387269895637,Nonfiction  History  Memoir
Only the Good Spy Young,Ally Carter,4.29,68779,265.0,"Young Adult, Mystery, Romance",2010.0,https://www.goodreads.com/book/show/6950688-only-the-good-spy-young,11.138668283986258,5.583496308781699,2.772588722239781,Young Adult  Mystery  Romance
The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass,Cassandra Clare,4.55,68712,1520.0,"Fantasy, Young Adult, Paranormal",2009.0,https://www.goodreads.com/book/show/6485421-the-mortal-instruments-boxed-set,11.137693688838821,7.327123292259293,2.833213344056216,Fantasy  Young Adult  Paranormal
Narcissus and Goldmund,Hermann Hesse,4.22,68676,315.0,"Literature, Classics, Germany",1930.0,https://www.goodreads.com/book/show/5954.Narcissus_and_Goldmund,11.137169633218704,5.755742213586912,4.564348191467836,Literature  Classics  Germany
Slewfoot: A Tale of Bewitchery,Brom,4.24,68348,305.0,"Horror, Fantasy, Historical Fiction",2021.0,https://www.goodreads.com/book/show/56179372-slewfoot,11.13238221146716,5.723585101952381,1.6094379124341003,Horror  Fantasy  Historical Fiction
Eugene Onegin,Alexander Pushkin,4.1,68303,240.0,"Classics, Poetry, Russia",1833.0,https://www.goodreads.com/book/show/27822.Eugene_Onegin,11.131723608997744,5.484796933490655,5.262690188904886,Classics  Poetry  Russia
Those Empty Eyes,Charlie Donlea,4.16,68174,368.0,"Thriller, Mystery, Fiction",2023.0,https://www.goodreads.com/book/show/62984900-those-empty-eyes,11.129833207713789,5.910796644040527,1.0986122886681098,Thriller  Mystery  Fiction
The End of the Affair,Graham Greene,3.9,68105,160.0,"Fiction, Classics, Romance",1951.0,https://www.goodreads.com/book/show/29641.The_End_of_the_Affair,11.128820593983395,5.081404364984463,4.31748811353631,Fiction  Classics  Romance
Never,Ken Follett,4.09,67820,802.0,"Fiction, Thriller, Historical Fiction",2021.0,https://www.goodreads.com/book/show/57747930-never,11.124627160483929,6.688354713946762,1.6094379124341003,Fiction  Thriller  Historical Fiction
The Quiet American,Graham Greene,3.97,67770,180.0,"Fiction, Classics, Historical Fiction",1955.0,https://www.goodreads.com/book/show/3698.The_Quiet_American,11.123889653812942,5.198497031265826,4.2626798770413155,Fiction  Classics  Historical Fiction
The Hotel New Hampshire,John Irving,3.93,67506,520.0,"Fiction, Contemporary, Classics",1981.0,https://www.goodreads.com/book/show/11768.The_Hotel_New_Hampshire,11.119986575187468,6.255750041753367,3.8066624897703196,Fiction  Contemporary  Classics
Black Hawk Down: A Story of Modern War,Mark Bowden,4.3,67426,386.0,"History, Nonfiction, Military Fiction",1999.0,https://www.goodreads.com/book/show/55403.Black_Hawk_Down,11.118800810156065,5.958424693029782,3.295836866004329,History  Nonfiction  Military Fiction
Fall on Your Knees,Ann-Marie MacDonald,3.97,67372,672.0,"Fiction, Historical Fiction, Canada",1996.0,https://www.goodreads.com/book/show/5174.Fall_on_Your_Knees,11.117999623169588,6.511745329644728,3.4011973816621555,Fiction  Historical Fiction  Canada
Gray After Dark,Noelle W. Ihli,4.22,67049,370.0,"Thriller, Mystery Thriller, Mystery",2024.0,https://www.goodreads.com/book/show/204787816-gray-after-dark,11.113193888709825,5.916202062607435,0.6931471805599453,Thriller  Mystery Thriller  Mystery
Storm and Fury,Jennifer L. Armentrout,4.04,66873,512.0,"Fantasy, Romance, Young Adult",2019.0,https://www.goodreads.com/book/show/40291564-storm-and-fury,11.110565530815478,6.240275845170769,1.9459101490553132,Fantasy  Romance  Young Adult
Tiger's Curse,Colleen Houck,4.05,66378,403.0,"Fantasy, Young Adult, Romance",2011.0,https://www.goodreads.com/book/show/9284655-tiger-s-curse,11.103136020381942,6.0014148779611505,2.70805020110221,Fantasy  Young Adult  Romance
"Night World, No. 3",L.J. Smith,4.2,66354,732.0,"Young Adult, Fantasy, Vampires",2009.0,https://www.goodreads.com/book/show/3575676-night-world-no-3,11.10277439487135,6.597145701886651,2.833213344056216,Young Adult  Fantasy  Vampires
"Night World, No. 1",L.J. Smith,4.06,66164,729.0,"Young Adult, Fantasy, Vampires",2008.0,https://www.goodreads.com/book/show/3099787-night-world-no-1,11.09990690120715,6.593044534142437,2.8903717578961645,Young Adult  Fantasy  Vampires
Illusions: The Adventures of a Reluctant Messiah,Richard Bach,4.15,65656,144.0,"Fiction, Philosophy, Spirituality",1977.0,https://www.goodreads.com/book/show/29946.Illusions,11.09219950009401,4.976733742420574,3.8918202981106265,Fiction  Philosophy  Spirituality
All the King's Men,Robert Penn Warren,4.09,65347,439.0,"Fiction, Classics, Historical Fiction",1946.0,https://www.goodreads.com/book/show/5527.All_the_King_s_Men,11.087482114146399,6.0867747269123065,4.382026634673881,Fiction  Classics  Historical Fiction
The Sum of All Fears,Tom Clancy,4.08,65227,914.0,"Fiction, Thriller, Espionage",1991.0,https://www.goodreads.com/book/show/34993.The_Sum_of_All_Fears,11.085644103581167,6.818924065275521,3.5553480614894135,Fiction  Thriller  Espionage
Swann’s Way,Marcel Proust,4.15,65168,468.0,"Fiction, France, Literature",1913.0,https://www.goodreads.com/book/show/12749.Swann_s_Way,11.08473917472504,6.150602768446279,4.727387818712341,Fiction  France  Literature
The Sword of Kaigen,M.L. Wang,4.46,64989,651.0,"Fantasy, Fiction, High Fantasy",2019.0,https://www.goodreads.com/book/show/41886271-the-sword-of-kaigen,11.081988690888394,6.480044561926653,1.9459101490553132,Fantasy  Fiction  High Fantasy
Inside Out & Back Again,Thanhhà Lại,4.12,64958,262.0,"Historical Fiction, Poetry, Middle Grade",2011.0,https://www.goodreads.com/book/show/8537327-inside-out-back-again,11.0815115806284,5.572154032177765,2.70805020110221,Historical Fiction  Poetry  Middle Grade
Half a Soul,Olivia Atwater,4.06,64936,304.0,"Fantasy, Romance, Historical Fiction",2020.0,https://www.goodreads.com/book/show/60717747-half-a-soul,11.08117284810068,5.720311776607412,1.791759469228055,Fantasy  Romance  Historical Fiction
Light in August,William Faulkner,3.94,64710,507.0,"Fiction, Literature, Classics",1932.0,https://www.goodreads.com/book/show/10979.Light_in_August,11.077686481493952,6.230481447578482,4.543294782270004,Fiction  Literature  Classics
A Fire Upon the Deep,Vernor Vinge,4.14,64689,613.0,"Science Fiction, Fiction, Space Opera",1992.0,https://www.goodreads.com/book/show/77711.A_Fire_Upon_the_Deep,11.07736190903803,6.419994928147142,3.5263605246161616,Science Fiction  Fiction  Space Opera
The Mayor of Casterbridge,Thomas Hardy,3.86,64632,393.0,"Fiction, Classics, Literature",1886.0,https://www.goodreads.com/book/show/56759.The_Mayor_of_Casterbridge,11.076480395251759,5.976350909297934,4.941642422609304,Fiction  Classics  Literature
The Night Tiger,Yangsze Choo,3.86,64409,372.0,"Historical Fiction, Fiction, Fantasy",2019.0,https://www.goodreads.com/book/show/39863482-the-night-tiger,11.073024179540937,5.921578419643816,1.9459101490553132,Historical Fiction  Fiction  Fantasy
Need,Carrie Jones,3.72,64175,306.0,"Young Adult, Fantasy, Paranormal",2008.0,https://www.goodreads.com/book/show/4070493-need,11.069384588009834,5.726847747587197,2.8903717578961645,Young Adult  Fantasy  Paranormal
Ink Exchange,Melissa Marr,3.7,63629,325.0,"Fantasy, Young Adult, Paranormal",2008.0,https://www.goodreads.com/book/show/2321296.Ink_Exchange,11.060840336226837,5.786897381366708,2.8903717578961645,Fantasy  Young Adult  Paranormal
Fang,James Patterson,4.05,63216,309.0,"Young Adult, Fantasy, Science Fiction",2010.0,https://www.goodreads.com/book/show/6431790-fang,11.054328531306112,5.736572297479192,2.772588722239781,Young Adult  Fantasy  Science Fiction
Love Story,Erich Segal,3.65,63025,224.0,"Romance, Fiction, Classics",1969.0,https://www.goodreads.com/book/show/73968.Love_Story,11.051302618649801,5.41610040220442,4.04305126783455,Romance  Fiction  Classics
Doomsday Book,Connie Willis,4.03,62841,578.0,"Science Fiction, Time Travel, Historical Fiction",1992.0,https://www.goodreads.com/book/show/24983.Doomsday_Book,11.048378918724966,6.361302477572996,3.5263605246161616,Science Fiction  Time Travel  Historical Fiction
Requiem for a Dream,Hubert Selby Jr.,4.11,62830,279.0,"Fiction, Classics, Thriller",1978.0,https://www.goodreads.com/book/show/46945.Requiem_for_a_Dream,11.048203861234047,5.634789603169249,3.871201010907891,Fiction  Classics  Thriller
The Fury / Dark Reunion,L.J. Smith,3.72,62327,520.0,"Young Adult, Vampires, Fantasy",1991.0,https://www.goodreads.com/book/show/1895792.The_Fury_Dark_Reunion,11.040166042010695,6.255750041753367,3.5553480614894135,Young Adult  Vampires  Fantasy
The High Lord,Trudi Canavan,4.14,62283,644.0,"Fantasy, Magic, Young Adult",2002.0,https://www.goodreads.com/book/show/28251.The_High_Lord,11.039459849961315,6.4692503167957724,3.1780538303479458,Fantasy  Magic  Young Adult
The Blue Sword,Robin McKinley,4.21,62207,248.0,"Fantasy, Young Adult, Fiction",1982.0,https://www.goodreads.com/book/show/407813.The_Blue_Sword,11.03823888782011,5.517452896464707,3.784189633918261,Fantasy  Young Adult  Fiction
North and South,John Jakes,4.2,62021,812.0,"Historical Fiction, Fiction, Civil War",1982.0,https://www.goodreads.com/book/show/159178.North_and_South,11.03524443979654,6.70073110954781,3.784189633918261,Historical Fiction  Fiction  Civil War
The Magus,John Fowles,4.05,61625,656.0,"Fiction, Classics, Fantasy",1965.0,https://www.goodreads.com/book/show/16286.The_Magus,11.02883913839386,6.48768401848461,4.110873864173311,Fiction  Classics  Fantasy
Midnight Alley,Rachel Caine,4.09,61618,245.0,"Vampires, Young Adult, Paranormal",2007.0,https://www.goodreads.com/book/show/544257.Midnight_Alley,11.028725543521734,5.5053315359323625,2.9444389791664403,Vampires  Young Adult  Paranormal
